,시군명,식당,식당_영문명,최후의음식,위도,경도
1098,성남시,대독장(수내점),daedogjang(sunaejeom),0,37.379835,127.1158231
1099,성남시,닭이봉춘천닭갈비,dalg-ibongchuncheondalg-galbi,닭갈비,37.3508103,127.1094367
1100,성남시,온정리(구)강남밀면,onjeongli(gu)gangnammilmyeon,막국수,37.3865053,127.1220774
1101,성남시,행자골,haengjagol,삼겹살,37.3985893,127.129347
1102,성남시,장비빔국수,jangbibimgugsu,"보쌈, 족발",37.3523093,127.1056013
1103,성남시,미가참치,migachamchi,0,37.4119995,127.1262972
1104,성남시,긴자,ginja,0,37.3833339,127.1386818
1105,성남시,남도미락,namdomilag,0,37.3383392,127.1105249
1106,성남시,두향,duhyang,0,37.3588434,127.1229367
1107,성남시,축산삼다가,chugsansamdaga,삼겹살,37.3693145,127.1020233
1108,성남시,스시앤스시,seusiaenseusi,0,37.3770005,127.1119124
1109,성남시,김밥천국,gimbabcheongug,김밥,37.3664258,127.1269337
1110,성남시,코코이찌방야 분당정자점,kokoijjibang-ya bundangjeongjajeom,0,37.3702019,127.107432
1111,성남시,광주옥,gwangjuog,삼계탕,37.337645,127.1109415
1112,성남시,(주)만강홍,(ju)manganghong,"짜장면, 짬뽕",37.3861987,127.1223818
1113,성남시,신선설농탕 분당서현점,sinseonseolnongtang bundangseohyeonjeom,곰탕_설렁탕,37.3875856,127.1230728
1114,성남시,홍차이나,hongchaina,"짜장면, 짬뽕",37.3660861,127.1053492
1115,성남시,(주)지호삼계탕야탑점,(ju)jihosamgyetang-yatabjeom,삼계탕,37.4108585,127.1317058
1116,성남시,마포 인삼갈비,mapo insamgalbi,갈비구이,37.3470338,127.1107743
1117,성남시,서울24시감자탕.해장국,seoul24sigamjatang.haejang-gug,감자탕,37.3847501,127.1203245
1118,성남시,남도식당,namdosigdang,산낙지,37.3383392,127.1105249
1119,성남시,자산어보,jasan-eobo,매운탕,37.3847501,127.1203245
1120,성남시,강호동육칠팔,ganghodong-yugchilpal,갈비구이,37.3607871,127.1064933
1121,성남시,이가부대찌개,igabudaejjigae,0,37.4106656,127.1267694
1122,성남시,어죽이네 철렵국,eojug-ine cheollyeobgug,0,37.3711676,127.1154376
1123,성남시,김명자낙지마당 정자점,gimmyeongjanagjimadang jeongjajeom,산낙지,37.3605096,127.1144396
1124,성남시,참치플러스,chamchipeulleoseu,0,37.3846408,127.1215438
1125,성남시,최순열의남도밥상,choesun-yeol-uinamdobabsang,0,37.3799781,127.1169072
1126,성남시,키친드 마티네 분당점,kichindeu matine bundangjeom,0,37.3849724,127.1232945
1127,성남시,삼성웰스토리(주)분당서울대병원델라코트,samseong-welseutoli(ju)bundangseouldaebyeong-wondellakoteu,제육볶음,37.3497058,127.1241862
1128,성남시,삼성웰스토리(주)분당서울대병원한그루,samseong-welseutoli(ju)bundangseouldaebyeong-wonhangeulu,갈비탕,37.3497058,127.1241862
1129,성남시,(주)영명처가방 판교점,(ju)yeongmyeongcheogabang pangyojeom,"물냉면, 비빔냉면",37.392696,127.1119577
1130,성남시,돌고래손칼국수,dolgolaesonkalgugsu,칼국수,37.3711972,127.1220758
1131,성남시,서경,seogyeong,0,37.4020049,127.1103787
1132,성남시,예다온,pungnyeonchongamjatang,불고기,37.3905878,127.0768806
1133,성남시,노걸대감자탕앤가마삼겹 오리역점,nogeoldaegamjatang-aengamasamgyeob oliyeogjeom,감자탕,37.339954,127.1083267
1134,성남시,명성양꼬치,myeongseong-yangkkochi,0,37.3979489,127.1119653
1135,성남시,현복집(판교점),hyeonbogjib(pangyojeom),0,37.3954205,127.1081559
1136,성남시,녹원,nog-won,불고기,37.4056956,127.1232712
1137,성남시,매취랑,maechwilang,감자탕,37.3776745,127.1137424
1138,성남시,세어부의밥상,seeobuuibabsang,0,37.3970858,127.1099877
1139,성남시,아부,abu,0,37.4021073,127.1067535
1140,성남시,포메인 서현점,baegnyeongalbi suwongwonseonjeom,0,37.3870338,127.1251609
1141,성남시,대초원양갈비양꼬치,daechowon-yang-galbiyangkkochi,0,37.4006114,127.1069321
1142,성남시,야당리외식공간 분당점,yadanglioesiggong-gan bundangjeom,0,37.3859483,127.1205409
1143,성남시,채선당,chaeseondang,0,37.4456601,127.1577342
1144,성남시,한우나라,han-unala,갈비구이,37.4325577,127.1591195
1145,성남시,종가 대박집,jong-ga daebagjib,삼겹살,37.4371905,127.143457
1146,성남시,해물나라 짬뽕마을,haemulnala jjamppongma-eul,"짜장면, 짬뽕",37.4357212,127.158403
1147,성남시,돌솥 한정식,dolsot hanjeongsig,0,37.4325577,127.1591195
1148,성남시,정가네 어죽마을,jeong-gane eojugma-eul,0,37.4485778,127.1589042
1149,성남시,김봉현의 행운낙지,gimbonghyeon-ui haeng-unnagji,산낙지,37.4338041,127.1700933
1150,성남시,처가집,cheogajib,0,37.436327,127.1700424
1151,성남시,돈애랑순대국감자탕,don-aelangsundaeguggamjatang,0,37.439938,127.1776552
1152,성남시,큰맘할매순대국,keunmamhalmaesundaegug,0,37.434695,127.170841
1153,성남시,뽕잎마루,ppong-ipmalu,0,37.4564646,127.1633172
1154,성남시,유명갈매기,yumyeong-galmaegi,갈비구이,37.4169194,127.1343256
1155,성남시,신안수산,sin-ansusan,0,37.417226,127.125707
1156,성남시,고수,,"짜장면, 짬뽕",37.4170017,127.1247352
1157,성남시,홍천박가네닭갈비,hongcheonbagganedalg-galbi,닭갈비,37.4343579,127.1386836
1158,성남시,궁전식당,gungjeonsigdang,갈비구이,37.439938,127.1776552
1159,성남시,해미세꼬시,haemisekkosi,0,37.4303299,127.1310951
1160,성남시,토박이,sobaegsan,0,37.4286105,127.1378484
1161,성남시,제이케이푸드,jeikeipudeu,막국수,37.419139,127.131494
1162,성남시,명성숯불갈비,myeongseongsuchbulgalbi,갈비구이,37.4449099,127.1595181
1163,성남시,초원갈매기,chowongalmaegi,갈비구이,37.4170003,127.126102
1164,성남시,정가네짬뽕,jeong-ganejjamppong,"짜장면, 짬뽕",37.4462232,127.1677026
1165,성남시,만포낙지골,manponagjigol,0,37.4297498,127.1495441
1166,성남시,복우물 부대 & 김치찌개 전문,bog-umul budae & gimchijjigae jeonmun,0,37.439938,127.1776552
1167,성남시,유황생오리,yuhwangsaeng-oli,훈제오리,37.4469943,127.1639298
1168,성남시,제주도토종흙돼지,jejudo tojong heugdwaeji,삼겹살,37.4334156,127.1643414
1169,성남시,참돈,chamdon,갈비구이,37.4334118,127.1734595
1170,성남시,돈우식당,don-usigdang,삼겹살,37.4342195,127.1628968
1171,성남시,오대양참치,odaeyangchamchi,0,37.4596591,127.1662853
1172,성남시,포츈차이니즈레스토랑,pochyunchainijeuleseutolang,0,37.4171978,127.1268253
1173,성남시,김문재반점,gimmunjaebanjeom,"짜장면, 짬뽕",37.4312196,127.1691272
1174,성남시,추어탕전문점 대령숙수,chueotangjeonmunjeom daelyeongsugsu,추어탕,37.4330009,127.1577872
1175,성남시,수라냉면,sulanaengmyeon,"물냉면, 비빔냉면",37.4359464,127.1584034
1176,성남시,유명한집,yumyeonghanjib,0,37.434002,127.1638229
1177,성남시,보물촌 꺼먹돼지,bomulchon kkeomeogdwaeji,삼겹살,37.4430777,127.1550394
1178,성남시,서민호생참치연어,seominhosaengchamchiyeon-eo,0,37.4424125,127.1538516
1179,성남시,천궁,cheongung,"짜장면, 짬뽕",37.439938,127.1776552
1180,성남시,진수성찬,jinsuseongchan,0,37.4318588,127.1757608
1181,성남시,윤가네,yungane,0,37.439938,127.1776552
1182,성남시,행복식당,haengbogsigdang,0,37.4305275,127.1742325
1183,성남시,명코다리,chamsuchhwalowang-galbi,0,37.4386388,127.1453467
1184,성남시,바다복집,badabogjib,0,37.3762572,127.1166532
1185,성남시,한천골 뼈없는 갈비,hancheongol ppyeoeobsneun galbi,0,37.3711144,127.1145795
1186,성남시,진미복집,jinmibogjib,0,37.3781447,127.1381531
1187,성남시,야탑의정부부대찌개,yatab-uijeongbubudaejjigae,0,37.4099993,127.1262939
1188,성남시,우리밀명동칼국수,ulimilmyeongdongkalgugsu,칼국수,37.3861695,127.1245159
1189,성남시,서울감자탕 정자1호점,seoulgamjatang jeongja1hojeom,감자탕,37.3620868,127.1140243
1190,성남시,마산아구랜드,masan-agulaendeu,삼계탕,37.4124725,127.1306242
1191,성남시,왕노,wangno,갈비구이,37.41203,127.1315496
1192,성남시,영양쎈타 분당점,yeong-yangssenta bundangjeom,삼계탕,37.3838392,127.1212715
1193,수원시,키친샤보르,kichinsyaboleu,0,37.2544088,127.0750001
1194,수원시,회랑소랑,hoelangsolang,갈비구이,37.259298,127.065051
1195,수원시,굴비한두름,gulbihanduleum,0,37.2938768,127.0698274
1196,수원시,제주할망돈가,jejuhalmangdonga,삼겹살,37.2330771,127.0468866
1197,수원시,지호한방삼계탕,jihohanbangsamgyetang,삼계탕,37.2517956,127.075223
1198,수원시,무영쌈밥(영통점),muyeongssambab(yeongtongjeom),제육볶음,37.2395787,127.0563345
1199,수원시,고기가,gogiga,갈비구이,37.2363281,127.0513399
1200,수원시,화돈골,hwadongol,갈비구이,37.2466326,127.058774
1201,수원시,연미관,yeonmigwan,갈비구이,37.2672098,127.0635017
1202,수원시,별빛바다 달빛초원,byeolbichbada dalbichchowon,0,37.2496837,127.0807214
1203,수원시,초가지붕남원추어탕,chogajibungnam-wonchueotang,갈비구이,37.2599378,127.0648937
1204,수원시,소고기무한리필왔쏘 영통점,sogogimuhanlipil-wasssso yeongtongjeom,갈비구이,37.2515435,127.0749974
1205,수원시,서린낙지,seolinnagji,산낙지,37.273182,127.0466957
1206,수원시,"궁돈보쌈, 족발","gungdonbossam, jogbal","보쌈, 족발",37.2493542,127.0578292
1207,수원시,홍익돈까스(영통망포점),hong-igdonkkaseu(yeongtongmangpojeom),0,37.2345169,127.0515303
1208,수원시,가원,ilmihaemulsonkalgugsu,갈비구이,37.2511284,127.0594761
1209,수원시,샤브향,syabeuhyang,0,37.2531559,127.0756414
1210,수원시,도감소,dogamso,갈비구이,37.2564352,127.0599986
1211,수원시,메콩타이,mekongtai,0,37.2905974,127.0504725
1212,수원시,우설화수원망포점,useolhwasuwonmangpojeom,갈비구이,37.2372162,127.0601081
1213,수원시,"박경규항아리보쌈, 족발","baggyeong-gyuhang-alibossam, jogbal","보쌈, 족발",37.2944613,127.05405
1214,수원시,추오정남원추어탕 광교점,chuojeongnam-wonchueotang gwang-gyojeom,추어탕,37.2784607,127.0502506
1215,수원시,삼학도광교점,samhagdogwang-gyojeom,0,37.2695163,127.0638868
1216,수원시,먹고보리,meoggoboli,0,37.3089238,127.051691
1217,수원시,우판등심수원점,upandeungsimsuwonjeom,갈비구이,37.2484312,127.0454979
1218,수원시,남원추어탕,nam-wonchueotang,추어탕,37.2699298,127.0656911
1219,수원시,빕스 광교점,bibseu gwang-gyojeom,0,37.2905974,127.0504725
1220,수원시,하나참치,hanachamchi,0,37.2522362,127.0766662
1221,수원시,천지연 신영통점,cheonjiyeon sin-yeongtongjeom,갈비구이,37.2372162,127.0601081
1222,수원시,동해수산,donghaesusan,0,37.2886279,127.0621881
1223,수원시,삼풍가든,sampung-gadeun,갈비탕,37.3173391,126.9856214
1224,수원시,금동회집,geumdonghoejib,0,37.3065907,126.9922225
1225,수원시,동원성,dong-wonseong,"짜장면, 짬뽕",37.2930396,127.0085885
1226,수원시,장수옻닭,jangsuochdalg,삼계탕,37.2895165,127.010167
1227,수원시,길림성,gillimseong,"짜장면, 짬뽕",37.2959861,127.004833
1228,수원시,류가,lyuga,0,37.3057349,126.9943094
1229,수원시,선농단식당,seonnongdansigdang,곰탕_설렁탕,37.3078704,126.9953131
1230,수원시,동태찌개 유명한집(본점),dongtaejjigae yumyeonghanjib(bonjeom),0,37.2928738,127.03261
1231,수원시,대정숯불,jamaenejjigaejeonmunjeom,삼겹살,37.2905703,127.0148698
1232,수원시,신사강식당,sinsagangsigdang,갈비구이,37.3026537,127.0031977
1233,수원시,북수원갈비,bugsuwongalbi,갈비구이,37.2897328,127.0093325
1234,수원시,화홍추어탕,hwahongchueotang,추어탕,37.2992928,127.0066152
1235,수원시,곤드레밥집,gondeulebabjib,0,37.3120953,126.9869763
1236,수원시,춘양골남원추어탕,deungdaehoesjib,추어탕,37.2913187,126.9982807
1237,수원시,맛고을코다리한상,masgo-eulkodalihansang,0,37.3032299,127.0131122
1238,수원시,육미옥,yugmiog,갈비구이,37.2995991,127.0072806
1239,수원시,토기장이유황오리,togijang-iyuhwang-oli,훈제오리,37.3024788,126.9734208
1240,수원시,화홍문갈비,hwahongmungalbi,갈비구이,37.2942631,127.0246709
1241,수원시,콩마당,kongmadang,0,37.3124297,126.9990578
1242,수원시,마산아구찜,masan-agujjim,0,37.2964273,126.9945924
1243,수원시,등촌샤브칼국수,deungchonsyabeukalgugsu,칼국수,37.2964273,126.9945924
1244,수원시,북회원,bughoewon,"짜장면, 짬뽕",37.2899038,127.0129187
1245,수원시,화통집 수원북문점,hwatongjib suwonbugmunjeom,삼겹살,37.289291,127.0131442
1246,수원시,착한고기,chaghangogi,갈비구이,37.2958146,126.9942316
1247,수원시,그집쭈꾸미,geujibjjukkumi,주꾸미볶음,37.3030681,126.9994756
1248,수원시,씨ㆍ후레쉬(Sea Fresh),ssiㆍhuleswi(Sea Fresh),0,37.3034552,127.0129205
1249,수원시,최다연샤브샤브,choedayeonsyabeusyabeu,0,37.3034552,127.0129205
1250,수원시,북경오리구이,buggyeong-oligu-i,훈제오리,37.3007073,127.0083409
1251,수원시,진포숯불돼지갈비,jinposuchbuldwaejigalbi,갈비구이,37.3039237,127.0130334
1252,수원시,만다린,mandalin,"짜장면, 짬뽕",37.2989294,127.0298942
1253,수원시,성국갈비,seong-guggalbi,갈비구이,37.2920937,127.0045285
1254,수원시,수천냉면,sucheonnaengmyeon,"물냉면, 비빔냉면",37.2994254,126.9779785
1255,수원시,"시골보쌈, 족발&감자옹심이","sigolbossam, jogbal&gamjaongsim-i","보쌈, 족발",37.2991213,127.0125365
1256,수원시,바람난장어,balamnanjang-eo,"짜장면, 짬뽕",37.3014248,127.0317223
1257,수원시,황소화로구이,hwangsohwalogu-i,갈비구이,37.2998761,126.9787792
1258,수원시,송담추어탕,songdamchueotang,추어탕,37.2947319,127.0237011
1259,수원시,백청우칼국수,baegcheong-ukalgugsu,칼국수,37.3036534,127.0126385
1260,수원시,망향비빔국수,manghyangbibimgugsu,막국수,37.2964546,126.9991939
1261,수원시,씨제이푸드빌(주)빕스 북수원점,ssijeipudeubil(ju)bibseu bugsuwonjeom,0,37.3000674,127.0115892
1262,수원시,후아닝,huaning,"짜장면, 짬뽕",37.2991486,127.0068069
1263,수원시,솔마당,gimsusa,훈제오리,37.3227275,126.9878992
1264,수원시,청담생고기,cheongdamsaeng-gogi,"갈비구이, 갈비탕",37.2933177,127.0208136
1265,수원시,해송정,haesongjeong,0,37.3052843,126.9933394
1266,수원시,좋은고기먹는날,joh-eungogimeogneunnal,갈비구이,37.2994528,126.9800087
1267,수원시,추오정남원추어탕,yesgolgamasotppyeodagwi,추어탕,37.3118416,126.9786738
1268,수원시,골목집설렁탕,golmogjibseolleongtang,곰탕_설렁탕,37.2908767,127.0145879
1269,수원시,조가네갑오징어(만석공원점),joganegab-ojing-eo(manseoggong-wonjeom),불고기,37.299455,127.0053632
1270,수원시,돈수백,donsubaeg,곰탕_설렁탕,37.298932,127.0127846
1271,수원시,덕수궁,hoelangsolang,훈제오리,37.3125649,127.0064466
1272,수원시,만석골숯불화로구이,manseoggolsuchbulhwalogu-i,갈비구이,37.2884532,127.0123095
1273,수원시,추미정 남원추어탕,pujuog,추어탕,37.3148715,127.0014154
1274,수원시,주식회사 착한전복씨엔에프,jusighoesa chaghanjeonbogssien-epeu,0,37.3076452,126.9971404
1275,수원시,시루향기,siluhyang-gi,0,37.3038971,127.0008968
1276,수원시,제주항,jejuhang,0,37.2985946,126.970174
1277,수원시,북문해물탕,bugmunhaemultang,0,37.2907055,127.0146104
1278,수원시,한마당(생고기전문점),hanmadang(saeng-gogijeonmunjeom),갈비구이,37.289814,126.9996679
1279,수원시,토끼마을,tokkima-eul,삼계탕,37.3012895,127.0320832
1280,수원시,강남면옥,gangnammyeon-og,갈비구이,37.3107622,126.9902592
1281,수원시,양촌리,yangchonli,갈비구이,37.2958418,127.0085887
1282,수원시,송죽부산밀면국밥,songjugbusanmilmyeongugbab,막국수,37.3012929,127.0102245
1283,수원시,송정각,songjeong-gag,"짜장면, 짬뽕",37.3113751,126.9923911
1284,수원시,석산정,seogsanjeong,제육볶음,37.2444377,127.0148963
1285,수원시,남촌,namchon,0,37.2588788,127.0296996
1286,수원시,강촌추어탕,gangchonchueotang,추어탕,37.2541576,127.0285031
1287,수원시,코리아컨벤션웨딩홀부페,koliakeonbensyeon-wedingholbupe,0,37.2607359,127.0246387
1288,수원시,2005진돈가스,2005jindongaseu,0,37.2516056,127.037001
1289,수원시,해담맛집코다리마을,haedammasjibkodalima-eul,0,37.2823227,126.9728423
1290,수원시,샤브채,syabeuchae,0,37.2515425,127.0371362
1291,수원시,등촌샤브칼국수,deungchonsyabeukalgugsu,칼국수,37.2744024,126.9715375
1292,수원시,아웃백 스테이크하우스 권선점,ausbaeg seuteikeuhauseu gwonseonjeom,0,37.2609868,127.0311094
1293,수원시,병만네닭갈비,byeongmannedalg-galbi,닭갈비,37.2744024,126.9715375
1294,수원시,정담명가남원추어탕,jeongdammyeong-ganam-wonchueotang,추어탕,37.2590138,127.0304211
1295,수원시,명금애한상차림,myeong-geum-aehansangchalim,0,37.2607094,127.0218092
1296,수원시,무영쌈밥정식,muyeongssambabjeongsig,제육볶음,37.2445757,126.9628152
1297,수원시,화성궁,hwaseong-gung,갈비구이,37.241631,127.0375825
1298,수원시,(주)수호 인생고기 권선점,(ju)suho insaeng-gogi gwonseonjeom,갈비구이,37.2591851,127.029756
1299,수원시,넓은뜰,neolb-euntteul,제육볶음,37.2615126,126.9962872
1300,수원시,종가집추어탕,jong-gajibchueotang,추어탕,37.2393259,127.0316987
1301,수원시,남원추어탕,nam-wonchueotang,추어탕,37.2695408,126.9968953
1302,수원시,의령메밀소바,uilyeongmemilsoba,막국수,37.2417643,126.9624561
1303,수원시,명가정,myeong-gajeong,갈비구이,37.2732042,126.9722596
1304,수원시,차이,chai,"짜장면, 짬뽕",37.2684558,126.9723743
1305,수원시,용우각,yong-ugag,"짜장면, 짬뽕",37.2593464,126.9721976
1306,수원시,화성왕갈비탕,hwaseong-wang-galbitang,갈비탕,37.2593733,126.9718706
1307,수원시,양촌리,yangchonli,갈비구이,37.2579056,127.0300825
